Year POS_DOY Lat Lon
2022 192.708333333333 80.6416514898331 9.78352828523686
2022 192.75 80.6397249930933 9.77952777025268
2022 192.791666666667 80.7317844469419 9.49184608410872
2022 192.833333333333 80.7671111534304 9.34888701730293
2022 192.875 80.7979444889989 9.27247624233223
2022 192.916666666667 80.8742895498448 9.07370710812253
2022 192.958333333333 80.8873465441076 9.0731679840784
2022 193 80.9525664718489 8.83112945146141
2022 193.041666666667 81.0011043996277 8.63914228315011
2022 193.083333333333 81.0165431956377 8.46381431602325
2022 193.125 81.104654437581 8.2964779911326
2022 193.166666666667 81.1184611093081 8.25522561402474
2022 193.208333333333 81.1353576860045 8.17090902751141
2022 193.25 81.1720281792896 8.14479235677675
2022 193.291666666667 81.2332831313183 7.97323423464502
2022 193.333333333333 81.2325743575439 7.86699461144175
2022 193.375 81.25869438104 7.6605704522473
2022 193.416666666667 81.338336547514 7.45928272362249
2022 193.458333333333 81.3712512774021 7.46169268856602
2022 193.5 81.4086882119589 7.27074487630992
2022 193.541666666667 81.4772427962567 7.05082249944346
2022 193.583333333333 81.4787696438295 7.02117604143476
2022 193.625 81.4845377346598 6.93531986685514
2022 193.666666666667 81.5399213308049 6.8710849804333
2022 193.708333333333 81.5911045873823 6.64323801655996
2022 193.75 81.6026146175035 6.69370780549693
2022 193.791666666667 81.605606621838 6.67067969862697
2022 193.833333333333 81.6053779635059 6.53591478085011
2022 193.875 81.6093811606992 6.53365367851578
2022 193.916666666667 81.6146765121625 6.54577458177653
2022 193.958333333333 81.6202347201249 6.57058099332934
2022 194 81.6252980604945 6.6079253916696
2022 194.041666666667 81.629153065631 6.65333787520754
2022 194.083333333333 81.6316213686241 6.69911111587948
2022 194.125 81.6325064976517 6.74348826667597
2022 194.166666666667 81.6313927102919 6.78293551700924
2022 194.208333333333 81.628239773407 6.8099145179936
2022 194.25 81.6237249448135 6.82863499692888
2022 194.291666666667 81.6181694190603 6.83829497327179
2022 194.333333333333 81.6121894337052 6.83856587639843
2022 194.375 81.6057916942711 6.83570798252273
2022 194.416666666667 81.6002797544169 6.82253699437004
2022 194.458333333333 81.5962946621355 6.80121879584902
2022 194.5 81.5932946111735 6.77741284831839
2022 194.583333333333 81.5925026889147 6.73163156101893
2022 194.625 81.594206562293 6.70967767892347
2022 194.666666666667 81.5972213654054 6.68729866667383
2022 194.708333333333 81.600606313384 6.66770110533841
2022 194.75 81.6031497182339 6.65869424692954
2022 194.791666666667 81.605229771449 6.65353233537272
2022 194.833333333333 81.607382914864 6.64507264763549
2022 194.875 81.6099343663415 6.63286591368114
2022 194.916666666667 81.5929727460726 6.7218240631714
2022 194.958333333333 81.5205544394585 6.94682252090112
2022 195 81.4447163161466 7.2381171428035
2022 195.041666666667 81.3854146829495 7.65711308462102
2022 195.083333333333 81.3135093488401 7.74579496656625
2022 195.125 81.2401395285213 7.85565557215546
2022 195.166666666667 81.2368960670767 7.89801436054793
2022 195.208333333333 81.2319111813254 7.93157952616093
2022 195.25 81.2238612010396 7.94751721307739
2022 195.291666666667 81.221649719575 7.98548656615534
2022 195.333333333333 81.2135447540012 7.96368959329664
2022 195.375 81.2022660644213 7.93216290665643
2022 195.416666666667 81.1926248635426 7.88289742963894
2022 195.458333333333 81.1862277946608 7.82166795859743
2022 195.5 81.1829280068235 7.76386769198584
2022 195.541666666667 81.1816110421187 7.70977826176753
2022 195.583333333333 81.1827945669171 7.66218380106591
2022 195.625 81.1857731602057 7.62419567252371
2022 195.666666666667 81.1894645505824 7.59399802052963
2022 195.708333333333 81.1922895873957 7.56739452882974
2022 195.75 81.1932498182803 7.53818929423031
2022 195.791666666667 81.1897911095495 7.46221169604132
2022 195.833333333333 81.1898481064944 7.40759252951099
2022 195.875 81.1913548374984 7.34907477194517
2022 195.916666666667 81.1913581902598 7.28032304527301
2022 195.958333333333 81.1367148838469 7.60526464016823
2022 196 81.1233762576208 7.92646455326465
2022 196.041666666667 81.1461294380504 7.93764400110507
2022 196.083333333333 81.2388031177999 7.62958154854664
2022 196.125 81.3049966874717 7.25936426278139
2022 196.166666666667 81.3789277600603 7.14933870132796
2022 196.208333333333 81.391331636389 7.11888221614851
2022 196.25 81.3833949794409 7.10021806360592
2022 196.291666666667 81.3631315596778 7.06730735703155
2022 196.333333333333 81.3586361771009 6.95158075997713
2022 196.375 81.3463979271887 6.79082255308762
2022 196.416666666667 81.3581761782274 6.87887143366763
2022 196.458333333333 81.3561564747188 6.8288012938977
2022 196.5 81.3515511215658 6.80433149959632
2022 196.541666666667 81.3496031671526 6.77829261292771
2022 196.583333333333 81.3501496672719 6.75006236136332
2022 196.625 81.3514961362777 6.71886290424246
2022 196.666666666667 81.3529297770816 6.68903942042823
2022 196.708333333333 81.3548911425407 6.6580505167276
2022 196.75 81.3584712212367 6.63658479670195
2022 196.791666666667 81.3619145072648 6.60532633097924
2022 196.833333333333 81.3646711477441 6.57881269328669
2022 196.875 81.3678032975079 6.55308494288235
2022 196.916666666667 81.3714363498352 6.53230318619629
2022 196.958333333333 81.3754945323166 6.51210481000572
2022 197 81.379997961521 6.49741300925095
2022 197.041666666667 81.3855065486137 6.49632269122139
2022 197.083333333333 81.389973097442 6.50782802747656
2022 197.125 81.3945315119345 6.54209727299792
2022 197.208333333333 81.3989846497169 6.61810973990617
2022 197.25 81.398441502359 6.61381149970362
2022 197.291666666667 81.3954146293053 6.59936646219293
2022 197.333333333333 81.3897229814364 6.5682045560005
2022 197.375 81.3826546897086 6.51384422265554
2022 197.416666666667 81.3763380871021 6.44053408149088
2022 197.458333333333 81.3726131691106 6.35101669138768
2022 197.5 81.3714966995416 6.25791721093162
2022 197.541666666667 81.3729015065969 6.17130867667845
2022 197.583333333333 81.3770166860233 6.09349912962313
2022 197.625 81.3841265519933 6.04292071121458
2022 197.666666666667 81.390423038031 6.02120152242193
2022 197.708333333333 81.3963862595788 6.01465961424466
2022 197.75 81.3941747781142 6.02634599961914
2022 197.791666666667 81.3923830623855 6.00765100167101
2022 197.833333333333 81.3927377845489 5.95004787743378
2022 197.875 81.3941915419216 5.87092538898739
2022 197.916666666667 81.3981679170232 5.7968923924501
2022 197.958333333333 81.4042598846113 5.74503456026522
2022 198 81.4114649690071 5.72160948643742
2022 198.041666666667 81.4182911913568 5.72197426688518
2022 198.083333333333 81.4232244445815 5.73916454548623
2022 198.125 81.4278747247383 5.77150260040179
2022 198.166666666667 81.4316982139169 5.81549887749546
2022 198.208333333333 81.4340344181081 5.860974392949
2022 198.25 81.4342194905412 5.89950164553534
2022 198.291666666667 81.4318443943169 5.92531656773784
2022 198.333333333333 81.4276943461713 5.93767886982434
2022 198.375 81.4225632800199 5.93858277431625
2022 198.416666666667 81.4172860334686 5.92923125202842
2022 198.458333333333 81.4116795457411 5.90966051278474
2022 198.5 81.4059329125841 5.87874536983642
2022 198.541666666667 81.4017077625816 5.84697996657968
2022 198.583333333333 81.3986131637462 5.81784446941879
2022 198.625 81.3966363755844 5.79239432766403
2022 198.666666666667 81.3962327031036 5.77096884077602
2022 198.708333333333 81.3965129939623 5.75246562078391
2022 198.75 81.3972512720377 5.73666070322159
2022 198.791666666667 81.3987626969077 5.72757471964209
2022 198.833333333333 81.3979010372103 5.70103291875321
2022 198.875 81.3967476872651 5.66380385540748
2022 198.916666666667 81.3967698154908 5.6197123598881
2022 198.958333333333 81.3975697843772 5.57468477336673
2022 199 81.3998530149372 5.53646999814927
2022 199.041666666667 81.4041277858095 5.51020714701457
2022 199.083333333333 81.4099649435261 5.49668210725082
2022 199.125 81.4164579013859 5.50158384451771
2022 199.166666666667 81.4216030491354 5.51878753416463
2022 199.208333333333 81.4251931861158 5.54132882006937
2022 199.25 81.4269413159455 5.56457552698706
2022 199.291666666667 81.4266798005509 5.57908761972712
2022 199.333333333333 81.4245266571359 5.58188918721015
2022 199.375 81.4202726733847 5.56607488191574
2022 199.416666666667 81.4158195356023 5.53927558894608
2022 199.458333333333 81.4122361041448 5.50790581154263
2022 199.5 81.4102244472637 5.4827158440778
2022 199.541666666667 81.4084910695846 5.46592789685297
2022 199.583333333333 81.406854921988 5.45526745648786
2022 199.625 81.4052697363657 5.4517564446781
2022 199.666666666667 81.4034216942443 5.45364069662335
2022 199.708333333333 81.4012330115577 5.45440110292441
2022 199.75 81.3988746791407 5.44593873297802
2022 199.791666666667 81.3973062573258 5.42779627011993
2022 199.833333333333 81.3968764333055 5.39669203142475
2022 199.875 81.3985045342746 5.35430776204512
2022 199.916666666667 81.4023561866496 5.31253235414817
2022 199.958333333333 81.4078862314156 5.26947485026568
2022 200 81.41442143407 5.24363578818057
2022 200.041666666667 81.4214447987941 5.2347697457534
2022 200.083333333333 81.4275615768171 5.24467380313121
2022 200.125 81.4325766374216 5.2668878595166
2022 200.166666666667 81.4365530125232 5.2979679583292
2022 200.208333333333 81.4392365628026 5.33366548023614
