 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-19  00:00:26 , 0 , 2022-07-19  00:00:00 , 81.21327318032223 , 5.3090132957108835 , 0 , 2022 , 07 , 19 , 00 , 00 , 6.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  01:00:19 , 0 , 2022-07-19  01:00:00 , 81.22082963411984 , 5.310104954845002 , 0 , 2022 , 07 , 19 , 01 , 00 , 5.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  02:00:49 , 0 , 2022-07-19  02:00:00 , 81.22723273797232 , 5.33096047228338 , 0 , 2022 , 07 , 19 , 02 , 00 , 3.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  03:00:25 , 0 , 2022-07-19  03:00:00 , 81.23215660346489 , 5.36464767841386 , 0 , 2022 , 07 , 19 , 03 , 00 , 4.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  04:00:18 , 0 , 2022-07-19  04:00:00 , 81.23573265884713 , 5.406007343888717 , 0 , 2022 , 07 , 19 , 04 , 00 , 5.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  05:00:19 , 0 , 2022-07-19  05:00:00 , 81.23805612254478 , 5.449920472497979 , 0 , 2022 , 07 , 19 , 05 , 00 , 5.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  06:00:20 , 0 , 2022-07-19  06:00:00 , 81.23928323324222 , 5.501972764848034 , 0 , 2022 , 07 , 19 , 06 , 00 , 6.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  07:00:19 , 0 , 2022-07-19  07:00:00 , 81.23733326717218 , 5.543875577680808 , 0 , 2022 , 07 , 19 , 07 , 00 , 7.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  08:00:37 , 0 , 2022-07-19  08:00:00 , 81.233919485445 , 5.575607453322846 , 0 , 2022 , 07 , 19 , 08 , 00 , 7.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  09:00:25 , 0 , 2022-07-19  09:00:00 , 81.22814804185319 , 5.58904129797466 , 0 , 2022 , 07 , 19 , 09 , 00 , 5.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  10:00:20 , 0 , 2022-07-19  10:00:00 , 81.22194945645032 , 5.582469885496494 , 0 , 2022 , 07 , 19 , 10 , 00 , 8.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  11:00:18 , 0 , 2022-07-19  11:00:00 , 81.2164227644457 , 5.565382871948657 , 0 , 2022 , 07 , 19 , 11 , 00 , 6.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  12:00:25 , 0 , 2022-07-19  12:00:00 , 81.21169134746143 , 5.541768702374014 , 0 , 2022 , 07 , 19 , 12 , 00 , 5.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  13:00:19 , 0 , 2022-07-19  13:00:00 , 81.2070699010533 , 5.521849275937626 , 0 , 2022 , 07 , 19 , 13 , 00 , 5.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  14:00:14 , 0 , 2022-07-19  14:00:00 , 81.2027877541058 , 5.501272708253424 , 0 , 2022 , 07 , 19 , 14 , 00 , 6.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  15:00:14 , 0 , 2022-07-19  15:00:00 , 81.19980781971262 , 5.491087018912253 , 0 , 2022 , 07 , 19 , 15 , 00 , 6.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  16:00:19 , 0 , 2022-07-19  16:00:00 , 81.19592666303674 , 5.4758024499298585 , 0 , 2022 , 07 , 19 , 16 , 00 , 4.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  17:00:15 , 0 , 2022-07-19  17:00:00 , 81.19173302899199 , 5.460896072441102 , 0 , 2022 , 07 , 19 , 17 , 00 , 4.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  18:00:40 , 0 , 2022-07-19  18:00:00 , 81.18752665445368 , 5.442831393649072 , 0 , 2022 , 07 , 19 , 18 , 00 , 3.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  19:00:20 , 0 , 2022-07-19  19:00:00 , 81.18432946111736 , 5.416016007424361 , 0 , 2022 , 07 , 19 , 19 , 00 , 2.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  20:00:14 , 0 , 2022-07-19  20:00:00 , 81.18272281782168 , 5.371951333996719 , 0 , 2022 , 07 , 19 , 20 , 00 , 1.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  21:00:15 , 0 , 2022-07-19  21:00:00 , 81.18264168099412 , 5.326222349776174 , 0 , 2022 , 07 , 19 , 21 , 00 , 2.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  22:00:16 , 0 , 2022-07-19  22:00:00 , 81.18433616664029 , 5.289462673036013 , 0 , 2022 , 07 , 19 , 22 , 00 , 3.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-19  23:00:15 , 0 , 2022-07-19  23:00:00 , 81.18769764528855 , 5.259966418741129 , 0 , 2022 , 07 , 19 , 23 , 00 , 3.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
