 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-21  00:00:17 , 0 , 2022-07-21  00:00:00 , 81.18555120739646 , 5.330056567791502 , 0 , 2022 , 07 , 21 , 00 , 00 , 1.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  01:00:16 , 0 , 2022-07-21  01:00:00 , 81.18870146207223 , 5.318899918729073 , 0 , 2022 , 07 , 21 , 01 , 00 , 2.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  02:00:16 , 0 , 2022-07-21  02:00:00 , 81.19155935594793 , 5.31643228628829 , 0 , 2022 , 07 , 21 , 02 , 00 , 2.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  03:00:18 , 0 , 2022-07-21  03:00:00 , 81.19398943746026 , 5.322378744028725 , 0 , 2022 , 07 , 21 , 03 , 00 , 2.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  04:00:15 , 0 , 2022-07-21  04:00:00 , 81.19595616733767 , 5.335744192346596 , 0 , 2022 , 07 , 21 , 04 , 00 , 2.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  05:00:18 , 0 , 2022-07-21  05:00:00 , 81.19728654308835 , 5.35432787861393 , 0 , 2022 , 07 , 21 , 05 , 00 , 4.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  06:00:16 , 0 , 2022-07-21  06:00:00 , 81.19779951559303 , 5.37517132611103 , 0 , 2022 , 07 , 21 , 06 , 00 , 5.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  07:00:17 , 0 , 2022-07-21  07:00:00 , 81.19757152781318 , 5.395204746437344 , 0 , 2022 , 07 , 21 , 07 , 00 , 4.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  08:00:24 , 0 , 2022-07-21  08:00:00 , 81.19657978097081 , 5.411442840781376 , 0 , 2022 , 07 , 21 , 08 , 00 , 3.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  09:00:18 , 0 , 2022-07-21  09:00:00 , 81.19516625673569 , 5.423418904746711 , 0 , 2022 , 07 , 21 , 09 , 00 , 4.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  10:00:17 , 0 , 2022-07-21  10:00:00 , 81.19352608582534 , 5.431681450109579 , 0 , 2022 , 07 , 21 , 10 , 00 , 4.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  11:00:24 , 0 , 2022-07-21  11:00:00 , 81.19134813197542 , 5.436467852381924 , 0 , 2022 , 07 , 21 , 11 , 00 , 3.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  12:00:16 , 0 , 2022-07-21  12:00:00 , 81.18912793333101 , 5.4380449913766995 , 0 , 2022 , 07 , 21 , 12 , 00 , 3.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  13:00:17 , 0 , 2022-07-21  13:00:00 , 81.18650137999663 , 5.437418695534376 , 0 , 2022 , 07 , 21 , 13 , 00 , 4.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  14:00:19 , 0 , 2022-07-21  14:00:00 , 81.18351272842364 , 5.434979226289954 , 0 , 2022 , 07 , 21 , 14 , 00 , 3.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  15:00:17 , 0 , 2022-07-21  15:00:00 , 81.17995947181936 , 5.432971592722623 , 0 , 2022 , 07 , 21 , 15 , 00 , 3.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  16:00:17 , 0 , 2022-07-21  16:00:00 , 81.17598309671777 , 5.429246004178879 , 0 , 2022 , 07 , 21 , 16 , 00 , 2.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-21  17:00:24 , 0 , 2022-07-21  17:00:00 , 81.17231986953735 , 5.423398788177906 , 0 , 2022 , 07 , 21 , 17 , 00 , 2.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
