 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-28  00:00:16 , 0 , 2022-07-28  00:00:00 , 81.10510437817004 , 2.869206092906353 , 0 , 2022 , 07 , 28 , 00 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  01:00:14 , 0 , 2022-07-28  01:00:00 , 81.1068095926529 , 2.8716442210462105 , 0 , 2022 , 07 , 28 , 01 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  02:00:53 , 0 , 2022-07-28  02:00:00 , 81.10905460173217 , 2.8831616272426572 , 0 , 2022 , 07 , 28 , 02 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  03:00:17 , 0 , 2022-07-28  03:00:00 , 81.11062637630857 , 2.9036912562663133 , 0 , 2022 , 07 , 28 , 03 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  04:00:22 , 0 , 2022-07-28  04:00:00 , 81.11052445235995 , 2.9297824460138315 , 0 , 2022 , 07 , 28 , 04 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  05:00:21 , 0 , 2022-07-28  05:00:00 , 81.10833644022563 , 2.9560680959265255 , 0 , 2022 , 07 , 28 , 05 , 00 , 0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  06:00:17 , 0 , 2022-07-28  06:00:00 , 81.10397986197353 , 2.9773648367741714 , 0 , 2022 , 07 , 28 , 06 , 00 , 0.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  07:01:15 , 0 , 2022-07-28  07:00:00 , 81.0978697894734 , 2.98975664316157 , 0 , 2022 , 07 , 28 , 07 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  08:00:38 , 0 , 2022-07-28  08:00:00 , 81.090619778074 , 2.9917280669050115 , 0 , 2022 , 07 , 28 , 08 , 00 , 0.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  09:00:20 , 0 , 2022-07-28  09:00:00 , 81.08288160460481 , 2.9821525801511086 , 0 , 2022 , 07 , 28 , 09 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-28  10:00:15 , 0 , 2022-07-28  10:00:00 , 81.0756778613137 , 2.959921089406066 , 0 , 2022 , 07 , 28 , 10 , 00 , 0.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
