 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-24  00:00:19 , 0 , 2022-07-24  00:00:00 , 81.40963302014072 , 3.9246326043982833 , 0 , 2022 , 07 , 24 , 00 , 00 , -0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  01:00:19 , 0 , 2022-07-24  01:00:00 , 81.41078435842897 , 3.9019169748972047 , 0 , 2022 , 07 , 24 , 01 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  02:00:35 , 0 , 2022-07-24  02:00:00 , 81.41160779664563 , 3.882586293374686 , 0 , 2022 , 07 , 24 , 02 , 00 , 1.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  03:00:30 , 0 , 2022-07-24  03:00:00 , 81.41149447330798 , 3.8613043046775033 , 0 , 2022 , 07 , 24 , 03 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  04:00:20 , 0 , 2022-07-24  04:00:00 , 81.41100765234279 , 3.8397272729711176 , 0 , 2022 , 07 , 24 , 04 , 00 , -0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  05:00:50 , 0 , 2022-07-24  05:00:00 , 81.40979663490037 , 3.8178230117453893 , 0 , 2022 , 07 , 24 , 05 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  06:00:24 , 0 , 2022-07-24  06:00:00 , 81.40816786337899 , 3.7997462630120538 , 0 , 2022 , 07 , 24 , 06 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  07:02:35 , 0 , 2022-07-24  07:00:00 , 81.40580953096207 , 3.783572541688244 , 0 , 2022 , 07 , 24 , 07 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  08:00:20 , 0 , 2022-07-24  08:00:00 , 81.40296303647537 , 3.765818999160473 , 0 , 2022 , 07 , 24 , 08 , 00 , 1.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  09:00:31 , 0 , 2022-07-24  09:00:00 , 81.39989660083631 , 3.74338231941357 , 0 , 2022 , 07 , 24 , 09 , 00 , 2.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
