 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-17  00:00:17 , 0 , 2022-07-17  00:00:00 , 81.41146496900708 , 5.721609486437416 , 0 , 2022 , 07 , 17 , 00 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  01:00:19 , 0 , 2022-07-17  01:00:00 , 81.41829119135684 , 5.721974266885184 , 0 , 2022 , 07 , 17 , 01 , 00 , 0.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  02:00:17 , 0 , 2022-07-17  02:00:00 , 81.42322444458154 , 5.739164545486233 , 0 , 2022 , 07 , 17 , 02 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  03:00:17 , 0 , 2022-07-17  03:00:00 , 81.42787472473827 , 5.771502600401789 , 0 , 2022 , 07 , 17 , 03 , 00 , 2.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  04:00:17 , 0 , 2022-07-17  04:00:00 , 81.43169821391692 , 5.8154988774954575 , 0 , 2022 , 07 , 17 , 04 , 00 , 2.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  05:00:16 , 0 , 2022-07-17  05:00:00 , 81.43403441810813 , 5.860974392949004 , 0 , 2022 , 07 , 17 , 05 , 00 , 2.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  06:00:17 , 0 , 2022-07-17  06:00:00 , 81.43421949054118 , 5.899501645535338 , 0 , 2022 , 07 , 17 , 06 , 00 , 5.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  07:00:19 , 0 , 2022-07-17  07:00:00 , 81.43184439431693 , 5.925316567737838 , 0 , 2022 , 07 , 17 , 07 , 00 , 6.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  08:00:23 , 0 , 2022-07-17  08:00:00 , 81.42769434617128 , 5.937678869824339 , 0 , 2022 , 07 , 17 , 08 , 00 , 9.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  09:00:17 , 0 , 2022-07-17  09:00:00 , 81.42256328001994 , 5.938582774316245 , 0 , 2022 , 07 , 17 , 09 , 00 , 9.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  10:00:16 , 0 , 2022-07-17  10:00:00 , 81.4172860334686 , 5.929231252028416 , 0 , 2022 , 07 , 17 , 10 , 00 , 7.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  11:00:25 , 0 , 2022-07-17  11:00:00 , 81.41167954574107 , 5.90966051278474 , 0 , 2022 , 07 , 17 , 11 , 00 , 6.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  12:00:17 , 0 , 2022-07-17  12:00:00 , 81.40593291258412 , 5.878745369836423 , 0 , 2022 , 07 , 17 , 12 , 00 , 7.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-17  13:00:19 , 0 , 2022-07-17  13:00:00 , 81.40170776258157 , 5.846979966579681 , 0 , 2022 , 07 , 17 , 13 , 00 , 6.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
