 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-12  00:00:43 , 0 , 2022-07-12  00:00:00 , 80.95257988289475 , 8.830674817006269 , 0 , 2022 , 07 , 12 , 00 , 00 , 0.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  01:01:08 , 0 , 2022-07-12  01:00:00 , 81.00106818980385 , 8.639395751917107 , 0 , 2022 , 07 , 12 , 01 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  02:00:16 , 0 , 2022-07-12  02:00:00 , 81.01657806435693 , 8.463546095105784 , 0 , 2022 , 07 , 12 , 02 , 00 , 0.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  03:00:16 , 0 , 2022-07-12  03:00:00 , 81.1046846124342 , 8.296372043870207 , 0 , 2022 , 07 , 12 , 03 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  04:00:22 , 0 , 2022-07-12  04:00:00 , 81.1184577565466 , 8.255216226292617 , 0 , 2022 , 07 , 12 , 04 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  05:00:24 , 0 , 2022-07-12  05:00:00 , 81.13538786085772 , 8.17078296368021 , 0 , 2022 , 07 , 12 , 05 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  06:00:17 , 0 , 2022-07-12  06:00:00 , 81.1718679172914 , 8.144723960442775 , 0 , 2022 , 07 , 12 , 06 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  07:00:17 , 0 , 2022-07-12  07:00:00 , 81.23330324788708 , 7.973255692318418 , 0 , 2022 , 07 , 12 , 07 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  08:00:49 , 0 , 2022-07-12  08:00:00 , 81.23262666062274 , 7.866643242039885 , 0 , 2022 , 07 , 12 , 08 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  09:00:17 , 0 , 2022-07-12  09:00:00 , 81.2587064509813 , 7.660408178592206 , 0 , 2022 , 07 , 12 , 09 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  10:00:17 , 0 , 2022-07-12  10:00:00 , 81.33836471071032 , 7.459250537112382 , 0 , 2022 , 07 , 12 , 10 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  11:00:23 , 0 , 2022-07-12  11:00:00 , 81.37122780807184 , 7.461786565887138 , 0 , 2022 , 07 , 12 , 11 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-12  12:00:16 , 0 , 2022-07-12  12:00:00 , 81.40873984448552 , 7.270728783054864 , 0 , 2022 , 07 , 12 , 12 , 00 , 1.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
