 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-22  00:01:39 , 0 , 2022-07-22  00:00:00 , 81.46756806776332 , 4.664239714398377 , 0 , 2022 , 07 , 22 , 00 , 00 , 1.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  01:00:18 , 0 , 2022-07-22  01:00:00 , 81.46773302362757 , 4.649893918627129 , 0 , 2022 , 07 , 22 , 01 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  02:00:18 , 0 , 2022-07-22  02:00:00 , 81.46795765864596 , 4.6403519594879015 , 0 , 2022 , 07 , 22 , 02 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  03:00:16 , 0 , 2022-07-22  03:00:00 , 81.46797978687167 , 4.637539663168184 , 0 , 2022 , 07 , 22 , 03 , 00 , 1.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  04:00:31 , 0 , 2022-07-22  04:00:00 , 81.46740780576513 , 4.640940704401771 , 0 , 2022 , 07 , 22 , 04 , 00 , 1.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  05:00:16 , 0 , 2022-07-22  05:00:00 , 81.46603652632453 , 4.648464301136983 , 0 , 2022 , 07 , 22 , 05 , 00 , 1.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  06:00:17 , 0 , 2022-07-22  06:00:00 , 81.46393769764529 , 4.65696288090723 , 0 , 2022 , 07 , 22 , 06 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  07:00:15 , 0 , 2022-07-22  07:00:00 , 81.46123134858794 , 4.662201235425556 , 0 , 2022 , 07 , 22 , 07 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  08:00:38 , 0 , 2022-07-22  08:00:00 , 81.45820648719112 , 4.661434123601566 , 0 , 2022 , 07 , 22 , 08 , 00 , 1.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  09:01:16 , 0 , 2022-07-22  09:00:00 , 81.45516486198693 , 4.65436784353065 , 0 , 2022 , 07 , 22 , 09 , 00 , 1.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  10:00:24 , 0 , 2022-07-22  10:00:00 , 81.45254970804154 , 4.6427605833268615 , 0 , 2022 , 07 , 22 , 10 , 00 , 1.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  11:00:16 , 0 , 2022-07-22  11:00:00 , 81.4504797131109 , 4.62919396932088 , 0 , 2022 , 07 , 22 , 11 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  12:00:19 , 0 , 2022-07-22  12:00:00 , 81.4486531286629 , 4.616087354188409 , 0 , 2022 , 07 , 22 , 12 , 00 , 1.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  13:00:18 , 0 , 2022-07-22  13:00:00 , 81.44689494054884 , 4.604965573845249 , 0 , 2022 , 07 , 22 , 13 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  14:00:44 , 0 , 2022-07-22  14:00:00 , 81.44478471248058 , 4.595997607469428 , 0 , 2022 , 07 , 22 , 14 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  15:00:19 , 0 , 2022-07-22  15:00:00 , 81.44223661376455 , 4.589049344602188 , 0 , 2022 , 07 , 22 , 15 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  16:01:45 , 0 , 2022-07-22  16:00:00 , 81.43908434743193 , 4.584890579276703 , 0 , 2022 , 07 , 22 , 16 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-22  17:00:57 , 0 , 2022-07-22  17:00:00 , 81.43530645580927 , 4.583442186322344 , 0 , 2022 , 07 , 22 , 17 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
