 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-26  00:00:16 , 0 , 2022-07-26  00:00:00 , 81.05409278297978 , 3.82269792692054 , 0 , 2022 , 07 , 26 , 00 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  01:00:19 , 0 , 2022-07-26  01:00:00 , 81.05582616065897 , 3.8265589670276086 , 0 , 2022 , 07 , 26 , 01 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  02:00:24 , 0 , 2022-07-26  02:00:00 , 81.0570016388298 , 3.8334495623975613 , 0 , 2022 , 07 , 26 , 02 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  03:00:20 , 0 , 2022-07-26  03:00:00 , 81.05722627384819 , 3.8430545534524185 , 0 , 2022 , 07 , 26 , 03 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  04:00:18 , 0 , 2022-07-26  04:00:00 , 81.05592808460761 , 3.853346190055987 , 0 , 2022 , 07 , 26 , 04 , 00 , 0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  05:00:17 , 0 , 2022-07-26  05:00:00 , 81.0528998704493 , 3.8601496136277547 , 0 , 2022 , 07 , 26 , 05 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  06:00:26 , 0 , 2022-07-26  06:00:00 , 81.04851647010543 , 3.8626749135657974 , 0 , 2022 , 07 , 26 , 06 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  07:00:20 , 0 , 2022-07-26  07:00:00 , 81.04292808728982 , 3.859444192614802 , 0 , 2022 , 07 , 26 , 07 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  08:00:24 , 0 , 2022-07-26  08:00:00 , 81.03664300064105 , 3.8484994380771695 , 0 , 2022 , 07 , 26 , 08 , 00 , 1.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-26  09:00:18 , 0 , 2022-07-26  09:00:00 , 81.03043972137212 , 3.829854060998798 , 0 , 2022 , 07 , 26 , 09 , 00 , 1.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
