 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-11  00:01:48 , 0 , 2022-07-11  00:00:00 , 79.7186127882369 , 4.437335547049969 , 0 , 2022 , 07 , 11 , 00 , 00 , 1.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  01:00:16 , 0 , 2022-07-11  01:00:00 , 79.7462482599168 , 4.665677378516051 , 0 , 2022 , 07 , 11 , 01 , 00 , 1.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  03:00:46 , 0 , 2022-07-11  03:00:00 , 79.89311329383332 , 6.273518280596619 , 0 , 2022 , 07 , 11 , 03 , 00 , 3.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  04:03:24 , 0 , 2022-07-11  04:00:00 , 79.98879305951553 , 7.093780761586487 , 0 , 2022 , 07 , 11 , 04 , 00 , 2.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  05:00:15 , 0 , 2022-07-11  05:00:00 , 80.0809712011201 , 7.943924393887784 , 0 , 2022 , 07 , 11 , 05 , 00 , 3.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  07:00:53 , 0 , 2022-07-11  07:00:00 , 80.29053488615364 , 9.564654652157714 , 0 , 2022 , 07 , 11 , 07 , 00 , 3.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  09:00:16 , 0 , 2022-07-11  09:00:00 , 80.34556443068769 , 10.609494484036844 , 0 , 2022 , 07 , 11 , 09 , 00 , 5.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  10:00:34 , 0 , 2022-07-11  10:00:00 , 80.33734949453768 , 10.606597698128098 , 0 , 2022 , 07 , 11 , 10 , 00 , 5.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  11:01:40 , 0 , 2022-07-11  11:00:00 , 80.28842935195144 , 10.51458719459697 , 0 , 2022 , 07 , 11 , 11 , 00 , 4.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  12:00:18 , 0 , 2022-07-11  12:00:00 , 80.38022125543483 , 10.514070869330823 , 0 , 2022 , 07 , 11 , 12 , 00 , 3.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  13:00:16 , 0 , 2022-07-11  13:00:00 , 80.45839155962418 , 10.280158089408758 , 0 , 2022 , 07 , 11 , 13 , 00 , 2.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  14:01:17 , 0 , 2022-07-11  14:00:00 , 80.52688445311097 , 10.11432648386517 , 0 , 2022 , 07 , 11 , 14 , 00 , 2.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  15:00:24 , 0 , 2022-07-11  15:00:00 , 80.52513632328132 , 10.13327897389405 , 0 , 2022 , 07 , 11 , 15 , 00 , 1.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  16:00:17 , 0 , 2022-07-11  16:00:00 , 80.5958930013116 , 9.857179066966722 , 0 , 2022 , 07 , 11 , 16 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  17:00:21 , 0 , 2022-07-11  17:00:00 , 80.64159650454499 , 9.783653007963466 , 0 , 2022 , 07 , 11 , 17 , 00 , 1.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  18:00:31 , 0 , 2022-07-11  18:00:00 , 80.63977327285846 , 9.778908179933325 , 0 , 2022 , 07 , 11 , 18 , 00 , 1.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  19:00:38 , 0 , 2022-07-11  19:00:00 , 80.73184949051438 , 9.491422295059095 , 0 , 2022 , 07 , 11 , 19 , 00 , 1.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  20:00:24 , 0 , 2022-07-11  20:00:00 , 80.7670816491295 , 9.348622819699216 , 0 , 2022 , 07 , 11 , 20 , 00 , 1.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  21:00:18 , 0 , 2022-07-11  21:00:00 , 80.7979981331824 , 9.272623763836833 , 0 , 2022 , 07 , 11 , 21 , 00 , 1.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  22:01:07 , 0 , 2022-07-11  22:00:00 , 80.8743143602797 , 9.07390559160146 , 0 , 2022 , 07 , 11 , 22 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-11  23:03:33 , 0 , 2022-07-11  23:00:00 , 80.88730765207455 , 9.073617254115192 , 0 , 2022 , 07 , 11 , 23 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
