 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-24  00:00:13 , 0 , 2022-07-24  00:00:00 , 81.09888165288459 , 4.685476105539578 , 0 , 2022 , 07 , 24 , 00 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  01:00:15 , 0 , 2022-07-24  01:00:00 , 81.10058954957663 , 4.654177406679224 , 0 , 2022 , 07 , 24 , 01 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  02:00:14 , 0 , 2022-07-24  02:00:00 , 81.10240272297875 , 4.62562663111845 , 0 , 2022 , 07 , 24 , 02 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  03:00:15 , 0 , 2022-07-24  03:00:00 , 81.10396108650929 , 4.601113921470272 , 0 , 2022 , 07 , 24 , 03 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  04:00:16 , 0 , 2022-07-24  04:00:00 , 81.10465980199933 , 4.58088067656044 , 0 , 2022 , 07 , 24 , 04 , 00 , -0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  05:00:21 , 0 , 2022-07-24  05:00:00 , 81.10376997910558 , 4.562069002513226 , 0 , 2022 , 07 , 24 , 05 , 00 , -0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  06:00:17 , 0 , 2022-07-24  06:00:00 , 81.10212645543376 , 4.545431259002157 , 0 , 2022 , 07 , 24 , 06 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  07:00:49 , 0 , 2022-07-24  07:00:00 , 81.09976611135997 , 4.528942378100311 , 0 , 2022 , 07 , 24 , 07 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  08:00:24 , 0 , 2022-07-24  08:00:00 , 81.0968914536769 , 4.511014491976169 , 0 , 2022 , 07 , 24 , 08 , 00 , 1.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-24  09:00:17 , 0 , 2022-07-24  09:00:00 , 81.09386793338464 , 4.489558159682645 , 0 , 2022 , 07 , 24 , 09 , 00 , 1.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
