 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-27  00:00:20 , 0 , 2022-07-27  00:00:00 , 81.21344618281401 , 3.1527920456404672 , 0 , 2022 , 07 , 27 , 00 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  01:00:20 , 0 , 2022-07-27  01:00:00 , 81.21274813787628 , 3.157247195079748 , 0 , 2022 , 07 , 27 , 01 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  02:00:18 , 0 , 2022-07-27  02:00:00 , 81.2114814645935 , 3.165925482864708 , 0 , 2022 , 07 , 27 , 02 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  03:00:19 , 0 , 2022-07-27  03:00:00 , 81.20925791318763 , 3.1780249284520607 , 0 , 2022 , 07 , 27 , 03 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  04:00:19 , 0 , 2022-07-27  04:00:00 , 81.20563827190628 , 3.191477548568116 , 0 , 2022 , 07 , 27 , 04 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  05:00:20 , 0 , 2022-07-27  05:00:00 , 81.20016991795123 , 3.2052721503539203 , 0 , 2022 , 07 , 27 , 05 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  06:00:19 , 0 , 2022-07-27  06:00:00 , 81.19253433898297 , 3.2155369648657484 , 0 , 2022 , 07 , 27 , 06 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  07:00:22 , 0 , 2022-07-27  07:00:00 , 81.18299305039602 , 3.2199129891343716 , 0 , 2022 , 07 , 27 , 07 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  08:00:15 , 0 , 2022-07-27  08:00:00 , 81.17212138605842 , 3.2166125307448112 , 0 , 2022 , 07 , 27 , 08 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  09:00:14 , 0 , 2022-07-27  09:00:00 , 81.1606763995097 , 3.2029721559865436 , 0 , 2022 , 07 , 27 , 09 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  10:00:13 , 0 , 2022-07-27  10:00:00 , 81.1498543560418 , 3.1800795006799376 , 0 , 2022 , 07 , 27 , 10 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  11:00:15 , 0 , 2022-07-27  11:00:00 , 81.1405343497118 , 3.1520879657321075 , 0 , 2022 , 07 , 27 , 11 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  12:00:24 , 0 , 2022-07-27  12:00:00 , 81.13364107213266 , 3.1206108999616333 , 0 , 2022 , 07 , 27 , 12 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  13:00:20 , 0 , 2022-07-27  13:00:00 , 81.1289713459594 , 3.086039905908109 , 0 , 2022 , 07 , 27 , 13 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  14:00:14 , 0 , 2022-07-27  14:00:00 , 81.12569435690011 , 3.0506106049186315 , 0 , 2022 , 07 , 27 , 14 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  15:00:23 , 0 , 2022-07-27  15:00:00 , 81.12309663731435 , 3.017070920292781 , 0 , 2022 , 07 , 27 , 15 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  16:00:19 , 0 , 2022-07-27  16:00:00 , 81.12072489385156 , 2.9873654536822585 , 0 , 2022 , 07 , 27 , 16 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  17:00:19 , 0 , 2022-07-27  17:00:00 , 81.11844635715761 , 2.9638921000893106 , 0 , 2022 , 07 , 27 , 17 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  18:00:14 , 0 , 2022-07-27  18:00:00 , 81.11597470140308 , 2.9446432259466064 , 0 , 2022 , 07 , 27 , 18 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  19:00:14 , 0 , 2022-07-27  19:00:00 , 81.11313155967781 , 2.926877613477558 , 0 , 2022 , 07 , 27 , 19 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  20:00:15 , 0 , 2022-07-27  20:00:00 , 81.11015162528466 , 2.9111048824253487 , 0 , 2022 , 07 , 27 , 20 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  21:00:18 , 0 , 2022-07-27  21:00:00 , 81.10752306029337 , 2.89661290625412 , 0 , 2022 , 07 , 27 , 21 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  22:00:15 , 0 , 2022-07-27  22:00:00 , 81.10562271509306 , 2.883753054365684 , 0 , 2022 , 07 , 27 , 22 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-27  23:00:17 , 0 , 2022-07-27  23:00:00 , 81.1047261866764 , 2.873991154074133 , 0 , 2022 , 07 , 27 , 23 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
