 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-18  00:00:21 , 0 , 2022-07-18  00:00:00 , 81.19921438093272 , 5.688417147899685 , 0 , 2022 , 07 , 18 , 00 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  01:00:19 , 0 , 2022-07-18  01:00:00 , 81.20384655617752 , 5.659164974639708 , 0 , 2022 , 07 , 18 , 01 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  02:00:19 , 0 , 2022-07-18  02:00:00 , 81.20928808804084 , 5.646763780520189 , 0 , 2022 , 07 , 18 , 02 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  03:00:19 , 0 , 2022-07-18  03:00:00 , 81.21546119245656 , 5.649665930847277 , 0 , 2022 , 07 , 18 , 03 , 00 , 0.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  04:00:19 , 0 , 2022-07-18  04:00:00 , 81.22197292578059 , 5.659586081480143 , 0 , 2022 , 07 , 18 , 04 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  05:00:43 , 0 , 2022-07-18  05:00:00 , 81.2266694740456 , 5.678797404694393 , 0 , 2022 , 07 , 18 , 05 , 00 , 1.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  06:00:20 , 0 , 2022-07-18  06:00:00 , 81.22868984810648 , 5.702029359461619 , 0 , 2022 , 07 , 18 , 06 , 00 , 1.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  07:00:38 , 0 , 2022-07-18  07:00:00 , 81.22853159776517 , 5.720234854235343 , 0 , 2022 , 07 , 18 , 07 , 00 , 1.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  08:00:18 , 0 , 2022-07-18  08:00:00 , 81.22603110826202 , 5.725542946192206 , 0 , 2022 , 07 , 18 , 08 , 00 , 2.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-18  10:00:19 , 0 , 2022-07-18  10:00:00 , 81.21771290705877 , 5.683320950467646 , 0 , 2022 , 07 , 18 , 10 , 00 , 2.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
