 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-25  00:00:17 , 0 , 2022-07-25  00:00:00 , 81.07925794000971 , 4.208215874923212 , 0 , 2022 , 07 , 25 , 00 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  01:00:15 , 0 , 2022-07-25  01:00:00 , 81.08043811204661 , 4.188629042424509 , 0 , 2022 , 07 , 25 , 01 , 00 , -0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  02:00:18 , 0 , 2022-07-25  02:00:00 , 81.08151434847798 , 4.171607743001459 , 0 , 2022 , 07 , 25 , 02 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  03:00:17 , 0 , 2022-07-25  03:00:00 , 81.08214802039552 , 4.157326320250405 , 0 , 2022 , 07 , 25 , 03 , 00 , 0.8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  04:00:16 , 0 , 2022-07-25  04:00:00 , 81.08186437677529 , 4.146207222116431 , 0 , 2022 , 07 , 25 , 04 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  05:00:15 , 0 , 2022-07-25  05:00:00 , 81.08041128995487 , 4.135934360977075 , 0 , 2022 , 07 , 25 , 05 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  06:00:17 , 0 , 2022-07-25  06:00:00 , 81.07761776909933 , 4.123218007279519 , 0 , 2022 , 07 , 25 , 06 , 00 , 0.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  07:00:16 , 0 , 2022-07-25  07:00:00 , 81.07402159714829 , 4.106829709221699 , 0 , 2022 , 07 , 25 , 07 , 00 , 0.9 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  08:00:38 , 0 , 2022-07-25  08:00:00 , 81.0700646680632 , 4.086469059376071 , 0 , 2022 , 07 , 25 , 08 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  09:00:16 , 0 , 2022-07-25  09:00:00 , 81.0660681763928 , 4.061389062487422 , 0 , 2022 , 07 , 25 , 09 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  10:00:15 , 0 , 2022-07-25  10:00:00 , 81.06256655231516 , 4.032435955550426 , 0 , 2022 , 07 , 25 , 10 , 00 , 1.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  11:00:15 , 0 , 2022-07-25  11:00:00 , 81.05987964927434 , 4.002585649644487 , 0 , 2022 , 07 , 25 , 11 , 00 , 1.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  12:00:18 , 0 , 2022-07-25  12:00:00 , 81.05816974092542 , 3.9718944711622157 , 0 , 2022 , 07 , 25 , 12 , 00 , 1.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  13:00:16 , 0 , 2022-07-25  13:00:00 , 81.05752466961889 , 3.944153722772228 , 0 , 2022 , 07 , 25 , 13 , 00 , 1.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  14:00:38 , 0 , 2022-07-25  14:00:00 , 81.05740329965371 , 3.9217277718620096 , 0 , 2022 , 07 , 25 , 14 , 00 , 1.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  15:00:19 , 0 , 2022-07-25  15:00:00 , 81.05741268738583 , 3.902317965168834 , 0 , 2022 , 07 , 25 , 15 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  16:00:19 , 0 , 2022-07-25  16:00:00 , 81.05690642040409 , 3.887256019547948 , 0 , 2022 , 07 , 25 , 16 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-25  17:00:16 , 0 , 2022-07-25  17:00:00 , 81.05577653978924 , 3.8751364573917613 , 0 , 2022 , 07 , 25 , 17 , 00 , 0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
