 Received  Date(GMT) , Sent  Date(GMT) , Data  Date(GMT) , LATITUDE , LONGITUDE , FMTID , YEAR , MONTH , DAY , HOUR , MIN , SST , BP , BPT , AT , SSH1_SNOW1 , SSH2_SNOW2 , SSH3_SNOW3 , SSH4_SNOW4 , VBAT , SBDTIME , GPSDELAY , TTFF , T1 , T2 , T3 , Hex  Data 
 2022-07-14  00:00:18 , 0 , 2022-07-14  00:00:00 , 81.61976667462389 , 6.649951586124388 , 0 , 2022 , 07 , 14 , 00 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  01:00:33 , 0 , 2022-07-14  01:00:00 , 81.62338162203918 , 6.6789341973623095 , 0 , 2022 , 07 , 14 , 01 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  02:00:18 , 0 , 2022-07-14  02:00:00 , 81.62609668827633 , 6.713632596351658 , 0 , 2022 , 07 , 14 , 02 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  03:00:19 , 0 , 2022-07-14  03:00:00 , 81.62715616090037 , 6.745599165296511 , 0 , 2022 , 07 , 14 , 03 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  04:00:19 , 0 , 2022-07-14  04:00:00 , 81.62564138326891 , 6.77563722584469 , 0 , 2022 , 07 , 14 , 04 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  05:00:32 , 0 , 2022-07-14  05:00:00 , 81.62086772149013 , 6.793614732838563 , 0 , 2022 , 07 , 14 , 05 , 00 , 0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  06:00:19 , 0 , 2022-07-14  06:00:00 , 81.61457123545236 , 6.7937005635321555 , 0 , 2022 , 07 , 14 , 06 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  07:00:53 , 0 , 2022-07-14  07:00:00 , 81.60689609389877 , 6.775894717925468 , 0 , 2022 , 07 , 14 , 07 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  08:00:57 , 0 , 2022-07-14  08:00:00 , 81.59900168174516 , 6.743010833442867 , 0 , 2022 , 07 , 14 , 08 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  09:00:20 , 0 , 2022-07-14  09:00:00 , 81.5919079090302 , 6.697091412370895 , 0 , 2022 , 07 , 14 , 09 , 00 , 0.7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  10:00:32 , 0 , 2022-07-14  10:00:00 , 81.58610293782371 , 6.648342260619529 , 0 , 2022 , 07 , 14 , 10 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  11:00:18 , 0 , 2022-07-14  11:00:00 , 81.5812581975018 , 6.6012829006483 , 0 , 2022 , 07 , 14 , 11 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  12:00:14 , 0 , 2022-07-14  12:00:00 , 81.57712625426805 , 6.555957588908541 , 0 , 2022 , 07 , 14 , 12 , 00 , 0.6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  13:00:14 , 0 , 2022-07-14  13:00:00 , 81.57345766266928 , 6.5046710672778545 , 0 , 2022 , 07 , 14 , 13 , 00 , 0.5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  14:00:14 , 0 , 2022-07-14  14:00:00 , 81.57188454698829 , 6.452271428839651 , 0 , 2022 , 07 , 14 , 14 , 00 , 0.4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  15:00:16 , 0 , 2022-07-14  15:00:00 , 81.57168941627083 , 6.398899489575598 , 0 , 2022 , 07 , 14 , 15 , 00 , 0.3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  16:01:00 , 0 , 2022-07-14  16:00:00 , 81.57289104598112 , 6.35208957505759 , 0 , 2022 , 07 , 14 , 16 , 00 , 0.2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  17:00:19 , 0 , 2022-07-14  17:00:00 , 81.57395655357578 , 6.309872943751401 , 0 , 2022 , 07 , 14 , 17 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  18:00:31 , 0 , 2022-07-14  18:00:00 , 81.57475652246217 , 6.26579083596414 , 0 , 2022 , 07 , 14 , 18 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  19:00:53 , 0 , 2022-07-14  19:00:00 , 81.57604264176146 , 6.220678759853769 , 0 , 2022 , 07 , 14 , 19 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  20:00:40 , 0 , 2022-07-14  20:00:00 , 81.57788934277829 , 6.177004347861072 , 0 , 2022 , 07 , 14 , 20 , 00 , 0.1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  21:00:16 , 0 , 2022-07-14  21:00:00 , 81.58104160911094 , 6.138401993417858 , 0 , 2022 , 07 , 14 , 21 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  22:00:35 , 0 , 2022-07-14  22:00:00 , 81.58549139413185 , 6.110238797082843 , 0 , 2022 , 07 , 14 , 22 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 2022-07-14  23:00:54 , 0 , 2022-07-14  23:00:00 , 81.58935109313435 , 6.091378843270462 , 0 , 2022 , 07 , 14 , 23 , 00 , 0.0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
